name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,avg_cc,max_cc,bugs
cirrus.hibernate.Association,4.0,1.0,1.0,21.0,18.0,0.0,2.0,19.0,1.0,0.5,107.0,1.0,1.0,0.0,0.416666666667,0.0,0.0,24.75,1.0,1.0,0
cirrus.hibernate.Association,4.0,1.0,1.0,21.0,18.0,0.0,2.0,19.0,1.0,0.5,107.0,1.0,1.0,0.0,0.416666666667,0.0,0.0,24.75,1.0,1.0,0
cirrus.hibernate.Datastore,14.0,1.0,0.0,32.0,14.0,91.0,26.0,9.0,14.0,2.0,14.0,0.0,0.0,0.0,0.357142857143,0.0,0.0,0.0,1.0,1.0,0
cirrus.hibernate.Datastore,14.0,1.0,0.0,32.0,14.0,91.0,26.0,9.0,14.0,2.0,14.0,0.0,0.0,0.0,0.357142857143,0.0,0.0,0.0,1.0,1.0,0
cirrus.hibernate.DeletionException,2.0,3.0,0.0,9.0,4.0,1.0,5.0,4.0,2.0,2.0,9.0,0.0,0.0,1.0,0.75,0.0,0.0,3.5,1.0,1.0,0
cirrus.hibernate.DeletionException,2.0,3.0,0.0,9.0,4.0,1.0,5.0,4.0,2.0,2.0,9.0,0.0,0.0,1.0,0.75,0.0,0.0,3.5,1.0,1.0,0
cirrus.hibernate.Hibernate,9.0,1.0,0.0,37.0,31.0,34.0,14.0,23.0,7.0,0.991666666667,271.0,0.0666666666667,11.0,0.0,0.333333333333,0.0,0.0,27.4444444444,1.33333333333,2.0,1
cirrus.hibernate.Hibernate,9.0,1.0,0.0,37.0,31.0,34.0,14.0,23.0,7.0,0.991666666667,271.0,0.0666666666667,11.0,0.0,0.333333333333,0.0,0.0,27.4444444444,1.33333333333,2.0,1
cirrus.hibernate.InvalidState,2.0,3.0,0.0,8.0,4.0,1.0,4.0,4.0,2.0,2.0,9.0,0.0,0.0,1.0,0.75,0.0,0.0,3.5,1.0,1.0,0
cirrus.hibernate.InvalidState,2.0,3.0,0.0,8.0,4.0,1.0,4.0,4.0,2.0,2.0,9.0,0.0,0.0,1.0,0.75,0.0,0.0,3.5,1.0,1.0,0
cirrus.hibernate.Key,11.0,1.0,0.0,18.0,16.0,19.0,14.0,4.0,11.0,0.75,83.0,1.0,0.0,0.0,0.318181818182,1.0,1.0,6.18181818182,1.27272727273,4.0,0
cirrus.hibernate.Key,11.0,1.0,0.0,18.0,16.0,19.0,14.0,4.0,11.0,0.75,83.0,1.0,0.0,0.0,0.318181818182,1.0,1.0,6.18181818182,1.27272727273,4.0,0
cirrus.hibernate.OneToMany,5.0,4.0,0.0,15.0,18.0,4.0,1.0,14.0,5.0,0.0,90.0,1.0,1.0,0.882352941176,0.371428571429,3.0,3.0,16.8,2.2,4.0,1
cirrus.hibernate.OneToMany,5.0,4.0,0.0,15.0,18.0,4.0,1.0,14.0,5.0,0.0,90.0,1.0,1.0,0.882352941176,0.371428571429,3.0,3.0,16.8,2.2,4.0,1
cirrus.hibernate.OneToOne,3.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,3.0,0.0,51.0,1.0,0.0,0.0,0.444444444444,0.0,0.0,15.6666666667,1.66666666667,3.0,0
cirrus.hibernate.OneToOne,3.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,3.0,0.0,51.0,1.0,0.0,0.0,0.444444444444,0.0,0.0,15.6666666667,1.66666666667,3.0,0
cirrus.hibernate.PersistenceException,2.0,3.0,0.0,28.0,4.0,1.0,24.0,4.0,2.0,2.0,9.0,0.0,0.0,1.0,0.75,0.0,0.0,3.5,1.0,1.0,0
cirrus.hibernate.PersistenceException,2.0,3.0,0.0,28.0,4.0,1.0,24.0,4.0,2.0,2.0,9.0,0.0,0.0,1.0,0.75,0.0,0.0,3.5,1.0,1.0,0
cirrus.hibernate.Persistent,2.0,1.0,0.0,21.0,2.0,1.0,17.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
cirrus.hibernate.Persistent,2.0,1.0,0.0,21.0,2.0,1.0,17.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
