name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,avg_cc,max_cc,bugs
demo.schemeservlet.SchemeServlet,10.0,0.0,0.0,22.0,35.0,29.0,0.0,22.0,10.0,0.888888888889,225.0,0.0,0.0,0.0,0.8,0.0,0.0,20.7,1.1,2.0,0
freemind.controller.Controller,,,,,,,,,,,,,,,,,,,,,3
freemind.controller.Controller$AboutAction,,,,,,,,,,,,,,,,,,,,,0
freemind.controller.Controller$BackgroundAction,,,,,,,,,,,,,,,,,,,,,0
freemind.controller.Controller$CloseAction,,,,,,,,,,,,,,,,,,,,,0
freemind.controller.Controller$DocumentationAction,,,,,,,,,,,,,,,,,,,,,0
freemind.controller.Controller$LicenseAction,,,,,,,,,,,,,,,,,,,,,0
freemind.controller.Controller$MoveToRootAction,,,,,,,,,,,,,,,,,,,,,0
freemind.controller.Controller$NextMapAction,,,,,,,,,,,,,,,,,,,,,0
freemind.controller.Controller$PreviousMapAction,,,,,,,,,,,,,,,,,,,,,0
freemind.controller.Controller$PrintAction,,,,,,,,,,,,,,,,,,,,,0
freemind.controller.Controller$QuitAction,,,,,,,,,,,,,,,,,,,,,0
freemind.controller.MainToolBar,,,,,,,,,,,,,,,,,,,,,0
freemind.controller.MainToolBar$1,,,,,,,,,,,,,,,,,,,,,0
freemind.controller.MenuBar,,,,,,,,,,,,,,,,,,,,,1
freemind.controller.MenuBar$1,,,,,,,,,,,,,,,,,,,,,0
freemind.controller.MenuBar$MapsMenuActionListener,,,,,,,,,,,,,,,,,,,,,0
freemind.controller.MenuBar$ModesMenuActionListener,,,,,,,,,,,,,,,,,,,,,0
freemind.controller.NodeKeyListener,,,,,,,,,,,,,,,,,,,,,0
freemind.controller.NodeMouseListener,,,,,,,,,,,,,,,,,,,,,1
freemind.main.FreeMind,,,,,,,,,,,,,,,,,,,,,6
freemind.main.FreeMind$1,,,,,,,,,,,,,,,,,,,,,0
freemind.main.FreeMindApplet,,,,,,,,,,,,,,,,,,,,,6
freemind.main.FreeMindMain,,,,,,,,,,,,,,,,,,,,,0
freemind.main.Tools,,,,,,,,,,,,,,,,,,,,,0
freemind.main.XMLElement,,,,,,,,,,,,,,,,,,,,,3
freemind.main.XMLParseException,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ControllerAdapter,,,,,,,,,,,,,,,,,,,,,1
freemind.modes.ControllerAdapter$1,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ControllerAdapter$2,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ControllerAdapter$AddNewAction,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ControllerAdapter$CutAction,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ControllerAdapter$EditAction,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ControllerAdapter$FollowLinkAction,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ControllerAdapter$NewMapAction,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ControllerAdapter$NodeDownAction,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ControllerAdapter$NodeUpAction,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ControllerAdapter$OpenAction,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ControllerAdapter$PasteAction,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ControllerAdapter$RemoveAction,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ControllerAdapter$SaveAction,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ControllerAdapter$SaveAsAction,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ControllerAdapter$SetLinkByFileChooserAction,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ControllerAdapter$SetLinkByTextFieldAction,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ControllerAdapter$ToggleFoldedAction,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ControllerAdapter$toggleChildrenFoldedAction,,,,,,,,,,,,,,,,,,,,,1
freemind.modes.EdgeAdapter,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.MapAdapter,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.MindMap,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.MindMapEdge,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.MindMapNode,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.Mode,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ModeController,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.ModesCreator,,,,,,,,,,,,,,,,,,,,,1
freemind.modes.NodeAdapter,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.Pattern,,,,,,,,,,,,,,,,,,,,,2
freemind.modes.browsemode.BrowseController,,,,,,,,,,,,,,,,,,,,,2
freemind.modes.browsemode.BrowseController$FollowLinkAction,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.browsemode.BrowseEdgeModel,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.browsemode.BrowseMapModel,,,,,,,,,,,,,,,,,,,,,2
freemind.modes.browsemode.BrowseMode,,,,,,,,,,,,,,,,,,,,,2
freemind.modes.browsemode.BrowseNodeModel,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.browsemode.BrowsePopupMenu,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.browsemode.BrowseToolBar,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.browsemode.BrowseToolBar$1,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.filemode.FileController,,,,,,,,,,,,,,,,,,,,,1
freemind.modes.filemode.FileController$CenterAction,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.filemode.FileEdgeModel,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.filemode.FileMapModel,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.filemode.FileMode,,,,,,,,,,,,,,,,,,,,,1
freemind.modes.filemode.FileNodeModel,,,,,,,,,,,,,,,,,,,,,1
freemind.modes.filemode.FilePopupMenu,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.filemode.FileToolBar,,,,,,,,,,,,,,,,,,,,,1
freemind.modes.mindmapmode.MindMapController,,,,,,,,,,,,,,,,,,,,,10
freemind.modes.mindmapmode.MindMapController$1,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.mindmapmode.MindMapController$BezierAction,,,,,,,,,,,,,,,,,,,,,0
freemind.modes.mindmapmode.MindMapController$BoldAction,,,,,,,,,,,,,,,,,,,,,0
