#2013-09-05T10:00:11NZST
#System Version : ant-1.4
#Source Packages: org.apache.tools.,com.oreilly.
#Ignore Packages: 
#Distributed    : jakarta-ant-1.4/src/main
#Source Roots   : jakarta-ant-1.4/src/etc/testcases/taskdefs/fixcrlf/expected,jakarta-ant-1.4/src/etc/testcases/taskdefs/fixcrlf/input,jakarta-ant-1.4/src/main,jakarta-ant-1.4/src/testcases
#1. Fully-qualified type name
#2. location in bin
#3. location in src
#4. 0=in src pkg (user-defined), 1=not in src pkg. See 'Source Packages' above
#5. 0=both bin and src, 1=bin only, 2=src only
#6. 0=distributed, 1 = not distributed. Source code in 'Distributed' above
#7. 0=top-level public, 4=top-level non-public, 1=top-level different name, 2=nested, 3=probably haven't seen source, -1 no source, or not parsed
#8. LOC - physical lines in file (for public type only)
#9. NCLOC - non-commented lines of code in file (for public type only)
#
Junk1		jakarta-ant-1.4/src/etc/testcases/taskdefs/fixcrlf/expected/Junk1.java,jakarta-ant-1.4/src/etc/testcases/taskdefs/fixcrlf/expected/Junk2.java,jakarta-ant-1.4/src/etc/testcases/taskdefs/fixcrlf/expected/Junk3.java,jakarta-ant-1.4/src/etc/testcases/taskdefs/fixcrlf/expected/Junk4.java,jakarta-ant-1.4/src/etc/testcases/taskdefs/fixcrlf/expected/Junk5.java,jakarta-ant-1.4/src/etc/testcases/taskdefs/fixcrlf/expected/Junk6.java,jakarta-ant-1.4/src/etc/testcases/taskdefs/fixcrlf/expected/Junk7.java,jakarta-ant-1.4/src/etc/testcases/taskdefs/fixcrlf/expected/Junk9.java,jakarta-ant-1.4/src/etc/testcases/taskdefs/fixcrlf/input/Junk1.java,jakarta-ant-1.4/src/etc/testcases/taskdefs/fixcrlf/input/Junk2.java,jakarta-ant-1.4/src/etc/testcases/taskdefs/fixcrlf/input/Junk3.java,jakarta-ant-1.4/src/etc/testcases/taskdefs/fixcrlf/input/Junk4.java,jakarta-ant-1.4/src/etc/testcases/taskdefs/fixcrlf/input/Junk5.java,jakarta-ant-1.4/src/etc/testcases/taskdefs/fixcrlf/input/Junk6.java,jakarta-ant-1.4/src/etc/testcases/taskdefs/fixcrlf/input/Junk7.java,jakarta-ant-1.4/src/etc/testcases/taskdefs/fixcrlf/input/Junk8.java	1	2	1	0	12	10
javax.xml.parsers.DocumentBuilder	jakarta-ant-1.4/lib/jaxp.jar		1	1	1	-1	0	0
javax.xml.parsers.DocumentBuilderFactory	jakarta-ant-1.4/lib/jaxp.jar		1	1	1	-1	0	0
javax.xml.parsers.FactoryConfigurationError	jakarta-ant-1.4/lib/jaxp.jar		1	1	1	-1	0	0
javax.xml.parsers.FactoryFinder	jakarta-ant-1.4/lib/jaxp.jar		1	1	1	-1	0	0
javax.xml.parsers.FactoryFinder$1	jakarta-ant-1.4/lib/jaxp.jar		1	1	1	2	0	0
javax.xml.parsers.FactoryFinder$ClassLoaderFinder	jakarta-ant-1.4/lib/jaxp.jar		1	1	1	2	0	0
javax.xml.parsers.FactoryFinder$ClassLoaderFinderConcrete	jakarta-ant-1.4/lib/jaxp.jar		1	1	1	2	0	0
javax.xml.parsers.FactoryFinder$ConfigurationError	jakarta-ant-1.4/lib/jaxp.jar		1	1	1	2	0	0
javax.xml.parsers.ParserConfigurationException	jakarta-ant-1.4/lib/jaxp.jar		1	1	1	-1	0	0
javax.xml.parsers.SAXParser	jakarta-ant-1.4/lib/jaxp.jar		1	1	1	-1	0	0
javax.xml.parsers.SAXParserFactory	jakarta-ant-1.4/lib/jaxp.jar		1	1	1	-1	0	0
org.apache.tools.ant.taskdefs.optional.ANTLR		jakarta-ant-1.4/src/main/org/apache/tools/ant/taskdefs/optional/ANTLR.java	0	2	0	0	173	98
org.apache.tools.ant.taskdefs.optional.ANTLRTest		jakarta-ant-1.4/src/testcases/org/apache/tools/ant/taskdefs/optional/ANTLRTest.java	0	2	1	0	110	41
org.apache.tools.ant.taskdefs.optional.AbstractXSLTLiaisonTest		jakarta-ant-1.4/src/testcases/org/apache/tools/ant/taskdefs/optional/AbstractXSLTLiaisonTest.java	0	2	1	0	133	59
org.apache.tools.ant.taskdefs.optional.Cab		jakarta-ant-1.4/src/main/org/apache/tools/ant/taskdefs/optional/Cab.java	0	2	0	0	360	202
org.apache.tools.ant.taskdefs.optional.CalcFileFilter		jakarta-ant-1.4/src/testcases/org/apache/tools/ant/taskdefs/optional/ANTLRTest.java	0	2	1	1	0	0
org.apache.tools.ant.taskdefs.optional.IContract		jakarta-ant-1.4/src/main/org/apache/tools/ant/taskdefs/optional/IContract.java	0	2	0	0	826	396
org.apache.tools.ant.taskdefs.optional.Javah		jakarta-ant-1.4/src/main/org/apache/tools/ant/taskdefs/optional/Javah.java	0	2	0	0	427	246
org.apache.tools.ant.taskdefs.optional.Native2Ascii		jakarta-ant-1.4/src/main/org/apache/tools/ant/taskdefs/optional/Native2Ascii.java	0	2	0	0	265	136
org.apache.tools.ant.taskdefs.optional.NetRexxC		jakarta-ant-1.4/src/main/org/apache/tools/ant/taskdefs/optional/NetRexxC.java	0	2	0	0	661	330
org.apache.tools.ant.taskdefs.optional.PropertyFile		jakarta-ant-1.4/src/main/org/apache/tools/ant/taskdefs/optional/PropertyFile.java	0	2	0	0	639	402
org.apache.tools.ant.taskdefs.optional.PvcsTest		jakarta-ant-1.4/src/testcases/org/apache/tools/ant/taskdefs/optional/PvcsTest.java	0	2	1	0	96	29
org.apache.tools.ant.taskdefs.optional.RenameExtensions		jakarta-ant-1.4/src/main/org/apache/tools/ant/taskdefs/optional/RenameExtensions.java	0	2	0	0	162	62
org.apache.tools.ant.taskdefs.optional.Rpm		jakarta-ant-1.4/src/main/org/apache/tools/ant/taskdefs/optional/Rpm.java	0	2	0	0	222	113
org.apache.tools.ant.taskdefs.optional.Script		jakarta-ant-1.4/src/main/org/apache/tools/ant/taskdefs/optional/Script.java	0	2	0	0	165	68
org.apache.tools.ant.taskdefs.optional.StyleBook		jakarta-ant-1.4/src/main/org/apache/tools/ant/taskdefs/optional/StyleBook.java	0	2	0	0	116	44
org.apache.tools.ant.taskdefs.optional.Test		jakarta-ant-1.4/src/main/org/apache/tools/ant/taskdefs/optional/Test.java	0	2	0	0	121	45
org.apache.tools.ant.taskdefs.optional.TraXLiaison	jakarta-ant-1.4/lib/ant.jar	jakarta-ant-1.4/src/main/org/apache/tools/ant/taskdefs/optional/TraXLiaison.java	0	0	0	0	163	82
org.apache.tools.ant.taskdefs.optional.TraXLiaisonTest		jakarta-ant-1.4/src/testcases/org/apache/tools/ant/taskdefs/optional/TraXLiaisonTest.java	0	2	1	0	87	23
org.apache.tools.ant.taskdefs.optional.XMLValidateTask		jakarta-ant-1.4/src/main/org/apache/tools/ant/taskdefs/optional/XMLValidateTask.java	0	2	0	0	438	255
org.apache.tools.ant.taskdefs.optional.XalanLiaison		jakarta-ant-1.4/src/main/org/apache/tools/ant/taskdefs/optional/XalanLiaison.java	0	2	0	0	130	61
org.apache.tools.ant.taskdefs.optional.XalanLiaisonTest		jakarta-ant-1.4/src/testcases/org/apache/tools/ant/taskdefs/optional/XalanLiaisonTest.java	0	2	1	0	88	23
org.apache.tools.ant.taskdefs.optional.XslpLiaison		jakarta-ant-1.4/src/main/org/apache/tools/ant/taskdefs/optional/XslpLiaison.java	0	2	0	0	102	32
